,Predict_in_You_Do
12385,2.041402840197886
12386,3.0417481230655423
12387,1.5816139200048005
12388,1.3963996652783068
12389,1.7950471043786125
12390,3.58785775951875
12391,1.6784625306735295
12392,1.4482630048146872
12393,1.3911109176915708
12394,3.4787491243650006
12395,3.277753331377167
12396,2.4602902947123213
12397,1.5522967179680522
12398,1.5600935438407786
12399,1.670046702317061
12400,1.7550145885011328
12401,2.0542530510936112
12402,1.6095271044230288
12403,1.521622103557273
12404,1.6563860584763666
12405,1.8068213809529883
12406,2.0971114129568913
12407,1.6277404378653435
12408,1.704693246560569
12409,1.3470793918801898
12410,1.795725433687818
12411,1.5198983917835573
12412,1.5988809142244713
12413,1.6638581936473285
12414,1.5986445501994389
12415,1.4132455566850568
12416,1.3686483129687745
12417,1.5463413167342845
12418,1.2787907877448337
12419,1.28066173637717
12420,1.409072992027119
12421,1.2940478003162157
12422,1.4430622610832207
12423,1.5626327260828905
12424,1.3608913949278516
12425,1.267788951457371
12426,1.4563983053232898
12427,1.8283481930146284
12428,1.2523065618706606
12429,1.5840319966206267
12430,5.240454497396461
12431,1.3702230008168084
12432,1.267434962187589
12433,1.2842852626115164
12434,1.3492275479374496
12435,1.4019157661970445
12436,1.47358065652781
12437,1.3263514064335482
12438,1.2832940962177575
12439,1.3895807027314888
12440,1.4267981597115436
12441,1.4655901078887523
12442,1.4385653328247408
12443,1.2614115234274008
12444,1.1890957870805545
12445,1.629238493015693
12446,1.6364806300480672
12447,1.25942387079803
12448,1.5720817641109157
12449,1.2644196560075285
12450,1.2667897067766285
12451,1.6316489706042863
12452,1.3251318504482839
12453,1.3600421628780994
12454,1.3814101180852214
12455,1.3808882950082906
12456,1.5000306800632737
12457,1.6729297203677056
12458,1.0547910845187407
12459,1.4993162667296935
12460,1.2614115234274008
12461,1.8380145831121961
12462,1.8933286314314717
12463,1.795165056284123
12464,1.841157321065175
12465,1.741774431461839
12466,1.7960204394215207
12467,1.5864798308387122
12468,1.7139874102070047
12469,1.7252583312046248
12470,1.8303916488399186
12471,1.2931977933437324
12472,1.2546332977710557
12473,1.415499226380613
12474,1.5044478761959994
12475,1.3437642329323678
12476,1.2619711157201576
12477,1.2163193884520713
12478,1.2586379571540092
12479,1.1441992144062907
12480,1.2231517964515866
12481,1.0929968488967319
12482,1.4761730103221375
12483,1.6768365773445022
12484,1.1233959557757958
12485,1.1850787641769258
12486,1.2216658505637275
12487,1.2614115234274008
12488,1.2890196482852423
12489,1.1803964587935536
12490,1.3793466663452127
12491,1.3204383437601384
12492,1.3091642196111295
12493,1.5867143962762906
12494,1.1771433925634602
12495,1.2536032358664644
12496,1.6599270392601504
12497,2.0665051156172445
12498,1.5601960570315587
12499,1.6227213196882482
12500,1.6442680724829293
12501,1.6200844971706643
12502,1.3537120286941333
12503,1.629238493015693
12504,1.7786100984376536
12505,1.5436510953223401
12506,1.4664088885557631
12507,1.6056188120443413
12508,2.2385789481004097
12509,1.8761457644053043
12510,1.4906963357458713
12511,1.51329647027988
12512,1.2335230937164678
12513,1.6704582576506084
12514,1.4866125312198144
12515,1.5764262527518773
12516,1.613869027472392
12517,1.3892155273112936
12518,1.290036427960694
12519,1.1809007122045745
12520,1.1659238578710858
12521,1.3177730847663094
12522,1.3464378240164514
12523,1.283947758348898
12524,1.3435214426067112
12525,1.5128739309354076
12526,1.2939415188981824
12527,1.1921664453871645
12528,1.319982918234566
12529,1.2803041527964194
12530,1.2299417649728643
12531,1.3799812460733976
12532,1.3870720589620926
12533,1.1404649942028957
12534,1.1625196955255988
12535,1.1505320010241447
12536,1.5404846776140517
12537,1.5270808887272387
12538,1.5819257223534096
12539,1.684124295346943
12540,2.439524354004036
12541,1.7658589798308368
12542,1.4717663004400006
12543,3.799871365202926
12544,2.208990227989896
12545,2.2828816436420056
12546,1.7837890326364925
12547,3.1024046049417744
12548,1.987565889264825
12549,1.3600421628780994
12550,1.9087866184998845
12551,2.146180852436909
12552,1.5436510953223401
12553,1.1373593413865044
12554,1.1422273760507968
12555,1.1895451337978977
12556,1.1736486328534252
12557,1.3469023771142092
12558,1.524624520643066
12559,1.2297397406167805
12560,1.3053203940991478
12561,1.3431904355833941
12562,1.5946578986981157
12563,1.5750802486569777
12564,1.620510359843068
12565,1.4730966096527016
12566,1.3302571627497366
12567,1.432199056879248
12568,1.5617089092719856
12569,1.4472879255861795
12570,1.6447543276057166
12571,1.4657345653672738
12572,1.6323728090752987
12573,1.5742525097381714
12574,1.5374762831088782
12575,1.6907492010038838
12576,1.6127559571022512
12577,1.6249619889011246
12578,1.4156387465970715
12579,1.3129762272876833
12580,1.3289030307240906
12581,1.4701956656038813
12582,1.4780413572822544
12583,1.2141833717658703
12584,1.5223721530663137
12585,2.0877621928649996
12586,1.7229359667666693
12587,1.9414531127215655
12588,2.31205443522128
12589,1.399499795932292
12590,2.392142479194788
12591,2.861391379498301
12592,1.8933286314314717
12593,1.4206473067547796
12594,1.613869027472392
12595,1.2756227322151827
12596,1.4219314102157772
12597,1.5787585940073894
12598,1.6076245861315013
12599,1.6858403924516772
12600,1.3857966714416399
12601,1.3379713349326978
12602,1.218399117927645
12603,1.2281852641504785
12604,1.2085916764715154
12605,1.5609138380027552
12606,1.6661282955518815
12607,1.5892185865770672
12608,1.7858413574642313
12609,1.6276602237942552
12610,1.856982303367786
12611,1.9537704412795835
12612,1.7373166885245892
12613,1.6062783297936438
12614,1.894199672771269
12615,2.2094257124860994
12616,2.821298727190663
12617,2.4888666330899083
12618,1.9279462161405627
12619,1.9324168791026022
12620,2.7942707883980997
12621,1.6233611954328788
12622,2.1424470702371785
12623,2.153526442038756
12624,1.7504654495950158
12625,2.2486404794105512
12626,1.6227213196882482
12627,1.4787213423111343
12628,1.209247015614654
12629,1.4955036159501618
12630,1.5141667758605104
12631,1.6798416913694059
12632,1.2543447951523354
12633,1.5137191276378192
12634,1.4147321109458413
12635,1.4898395203932244
12636,1.420857353394312
12637,1.652825480390592
12638,1.2958772076875091
12639,1.2921148441649186
12640,1.379074792941781
12641,1.4502151345305119
12642,1.291647969641251
12643,1.2983488779718106
12644,1.2417161416754205
12645,1.1875146562303398
12646,1.25078519731775
12647,1.5075402213946298
12648,1.2809983768613245
12649,1.7520188906907341
12650,1.3025786593091686
12651,1.2670394440865818
12652,1.3919566838870934
12653,1.4875407958292022
12654,1.4706304427462848
12655,1.3803666690482912
12656,1.272859736140862
12657,1.5075154574289682
12658,1.389557876455733
12659,1.8904694576367038
12660,1.2157800393759872
12661,1.5334658307265194
12662,1.5875747663029132
12663,1.4744523417532975
12664,1.7255417604473566
12665,1.685065164425174
12666,1.5699655901348246
12667,1.5973845320699633
12668,1.511532529567281
12669,1.7277824889840896
12670,1.722822760697043
12671,1.6782144020254939
12672,1.3340210151322456
12673,1.7439216467108694
12674,1.571926825438499
12675,1.342925688682496
12676,1.2071035898464855
12677,1.9782825326410733
12678,1.9667473648635265
12679,2.0884825205153206
12680,1.7242666954234058
12681,1.3206552682827313
12682,2.1960016037199344
12683,1.32332635663036
12684,1.5617089092719856
12685,1.1248362810134152
12686,1.1235435965221439
12687,1.2823036947715134
12688,1.5357850669885356
12689,2.246535991543219
12690,2.286146528510365
12691,3.839778585787061
12692,2.5215828061570504
12693,1.645808373738822
12694,3.122600361670129
12695,1.2865446040047286
12696,1.3966978973277528
12697,1.8231297314572577
12698,1.3794146430702885
12699,1.4913086483850044
12700,1.7103311070444902
12701,1.3519786336816249
12702,1.4923624145172216
12703,1.462271512512721
12704,1.6043532969478487
12705,1.569656145164481
12706,1.4621033783589585
12707,1.9094451953169986
12708,1.5851252426712945
12709,1.3923911960618052
12710,1.529968408786199
12711,1.4651086857767215
12712,1.351112768691744
12713,1.6499500049380285
12714,1.541623839054432
12715,2.7369848351696437
12716,1.7995642907109743
12717,2.5182712452970075
12718,2.974351816043021
12719,1.7463583574697537
12720,1.7214648679046265
12721,3.222284914134227
12722,2.214003486262095
12723,2.0332703539851518
12724,2.116318015786772
12725,1.5246495656594137
12726,2.2322629451201967
12727,2.0110148695517744
12728,1.8254671973793768
12729,2.2138216479791564
12730,2.3161598965052543
12731,2.214403583060246
12732,3.88310176417147
12733,4.004432160399075
12734,3.480235210754856
12735,2.55317675580011
12736,3.6242878934207883
12737,2.408861893471869
12738,2.151369605044744
12739,1.6967589800446004
12740,1.4686749575889453
12741,1.829429738228891
12742,1.5962041670429736
12743,2.100145115295132
12744,2.060099230539966
12745,1.374393402673721
12746,1.4957493005816773
12747,2.131809872947103
12748,2.0606407574573993
12749,1.270311379986161
12750,1.386365895901944
12751,1.7341232951641306
12752,1.5846826474534381
12753,1.7903941979729652
12754,1.6028517932262638
12755,1.5833035848420522
12756,1.5252758247954403
12757,1.8051303886803378
12758,1.4476208056349407
12759,1.405720720212175
12760,1.301958285623073
12761,1.460471080884493
12762,1.3104336575217046
12763,1.393031777032697
12764,1.3395327317692276
12765,1.4602791657322292
12766,1.3589925299615004
12767,1.3812739713181477
12768,1.209584753234977
12769,1.3465041789336218
12770,1.4818581734046925
12771,1.2695395266408542
12772,1.3286629255094344
12773,1.3557148616253247
12774,1.3151996211253618
12775,1.4142906270238658
12776,1.32332635663036
12777,1.3112949934686131
12778,1.2569230613495825
12779,1.363330293191715
12780,1.6257362715105999
12781,1.350779891372821
12782,1.1619469398264597
12783,1.145797957412497
12784,1.8118741044675017
12785,1.2017813739154455
12786,1.2049441697380336
12787,1.2633400533101702
12788,1.3220227124820536
12789,1.2233929309016662
12790,1.4895214001366088
12791,1.634922201689248
12792,1.8068213809529883
12793,1.3125664974951674
12794,1.2688306694943026
12795,1.2480144948546086
12796,1.2235939125898558
12797,1.471863009679095
12798,1.2329558622763686
12799,1.1462874306941744
12800,1.4375023250305525
12801,1.3387188188684593
12802,1.147097403112399
12803,2.0775671372847104
12804,1.1512125893192615
12805,1.1942048768384768
12806,1.3347005156631897
12807,1.126778096950468
12808,1.3838403235478656
12809,1.2679139124503795
12810,1.2630910451613375
12811,1.8515908647045851
12812,1.7675712541965325
12813,1.7868684051908634
12814,1.779223761256831
12815,1.4987499049973196
12816,1.6323728090752987
12817,1.8372900980417632
12818,1.6965360151654785
12819,1.811189675051627
12820,1.4195042641168047
12821,1.3644281022608062
12822,3.6170912270577644
12823,1.6046959420971434
12824,2.104047101585531
12825,1.870299244035041
12826,1.7200515343165008
12827,1.8825671229794976
12828,1.8588440049181556
12829,1.8213037990828365
12830,1.4563983053232898
12831,1.3554031153258193
12832,1.781036763274439
12833,1.7571781258792405
12834,1.632319180400455
12835,1.3919109536519527
12836,1.5383604946401646
12837,2.20160011056203
12838,1.6643502421057226
12839,1.7520188906907341
12840,1.5094730645889083
12841,1.8607075729013158
12842,1.457882353099342
12843,1.6028517932262638
12844,1.66295648259173
12845,1.8840520933528087
12846,1.628141567521122
12847,1.6435929566214378
12848,1.4979622793338137
12849,1.89137025263055
12850,1.5052636385426021
12851,1.7285489745809302
12852,1.4694230458140527
12853,1.4526709287226764
12854,1.2896126723291552
12855,1.4029294124241485
12856,1.4696161626880007
12857,1.431681566305173
12858,1.404428185587015
12859,1.1260194654630784
12860,1.7587664148953124
12861,1.3955511994847927
12862,1.8224709875160345
12863,1.7139029459369233
12864,1.7988845112862983
12865,1.7746410217887298
12866,1.9612627505445455
12867,1.7278108712776288
12868,2.0372488734769076
12869,1.8425793592929216
12870,1.8136607901662083
12871,1.7734170684781672
12872,1.7391726932566174
12873,1.4252286889660828
12874,1.3941077005383864
12875,1.4290030175459147
12876,1.5288378599634995
12877,1.4462422293934045
12878,1.3190942067772706
12879,1.6300683663148994
12880,1.7719028672067982
12881,1.9492183568470862
12882,1.8741435851908925
12883,1.591935919515285
12884,1.3372682019036886
12885,1.50531309289883
12886,1.532282355495866
12887,1.3680414171072992
12888,1.46976101699898
12889,1.7723686375364238
12890,1.7675131838197613
12891,1.6404101497493633
12892,1.524874989321014
12893,1.4870033088530057
12894,2.056346303784706
12895,1.5326347844881876
12896,1.8051303886803378
12897,1.4407410401788368
12898,1.790188335784718
12899,1.8644403156525882
12900,1.509522657242807
12901,1.399499795932292
12902,1.4453634787811784
12903,1.4810794247134278
12904,1.3621214858462376
12905,1.5069955081085378
12906,1.8348772096121773
12907,2.7106310355318
12908,1.6659093557387505
12909,1.6065158224941354
12910,1.5901325554073016
12911,2.6938961585143457
12912,1.603668226125122
12913,1.5024967861081482
12914,1.523447868825938
12915,2.867319980014672
12916,1.8890104595080273
12917,2.066573009159291
12918,1.7598935260434891
12919,2.2723682575743336
12920,2.1035287217920065
12921,2.2243199167025822
12922,1.84809634433925
12923,1.6059881086155325
12924,2.3839829801618087
12925,1.7772374294454183
12926,1.9315282637091902
12927,2.0321016805178593
12928,1.7406017383368901
12929,2.3796400274643372
12930,2.4446190329996877
12931,2.2914478126049316
12932,2.0711609838585803
12933,2.1281010924182944
12934,2.678100332124725
12935,1.799239146768701
12936,2.203228155286871
12937,2.638841393340512
12938,2.6688777586227586
12939,1.906123270012549
12940,2.458108859300003
12941,2.072760667960078
12942,1.5557173980760857
12943,1.9606185081669996
12944,2.138157738095906
12945,2.3050009696799236
12946,1.827447393783794
12947,2.148226618957259
12948,5.181902416961743
12949,1.7534008845194795
12950,1.5546188966065724
12951,1.5865840778630074
12952,1.7376877309485015
12953,1.797584779110386
12954,1.480909127997942
12955,1.643295993464207
12956,1.8860958403926609
12957,1.8262470184760327
12958,1.3217187136839694
12959,1.535658931451136
12960,1.738230166272592
12961,1.4050050630557314
12962,1.8482785039598228
12963,2.031000403643172
12964,1.9845318049726528
12965,1.978250035915605
12966,1.6458354094430678
12967,1.5994325661971065
12968,1.5266545005274699
12969,2.0877621928649996
12970,1.741774431461839
12971,1.5407124425408183
12972,1.6173722522667382
12973,1.91179911082208
12974,1.3332104512032266
12975,1.4783084569585887
12976,2.1328607008398066
12977,1.8761457644053043
12978,1.7289749468299696
12979,1.7735918672549196
12980,1.3639799101945738
12981,1.8210644682254888
12982,1.600220970629597
12983,2.300008342573419
12984,2.1433623019248462
12985,1.6660735579011972
12986,1.9267431269572182
12987,2.0728968683248796
12988,2.0059339578812074
12989,1.5168803639797457
12990,2.4689948543862585
12991,1.9403053401239625
12992,2.291297252279056
12993,2.041604053282878
12994,1.9131814249399408
12995,1.7861934215947106
12996,2.1847754843740486
12997,2.271248696439088
12998,2.671992307627359
12999,1.9338776348399438
13000,1.9342271095605197
13001,1.4611669847685802
13002,1.88739756083334
13003,1.51466431803897
13004,1.8301511237815402
13005,1.7883660179462533
13006,2.376046459874139
13007,1.9776651861310672
13008,1.3108211886607606
13009,1.7596911708678729
13010,2.2759545630643223
13011,2.0098920039519332
13012,1.9577541948107147
13013,1.9842058352629923
13014,2.4596437417338533
13015,1.6425133477594538
13016,2.742475467041417
13017,1.9643580619431902
13018,1.5093490900821334
13019,1.7025383958661342
13020,2.0127334069098732
13021,2.1440313723246547
13022,1.8397968235347808
13023,1.8315947483749602
13024,1.868917212487006
13025,1.7134806870176402
13026,1.8964101815464587
13027,1.8787055030232092
13028,1.5949722725612647
13029,2.1309695834085205
13030,1.575960198139203
13031,2.087042113659144
13032,2.6389280905800883
13033,2.3722634667067433
13034,2.646481664281259
13035,1.4607829968025778
13036,1.5810684137688034
13037,1.4170579829810281
13038,1.797082861403502
13039,2.2017447769206897
13040,1.6115112885285698
13041,2.6966854955684636
13042,1.9265532341482092
13043,2.99395988301852
13044,1.7634240269658383
13045,3.182254346361721
13046,1.3939016083244533
13047,1.5045714481281955
13048,1.6261369072727934
13049,1.7684134890872443
13050,1.4572358884391146
13051,1.8550005749542096
13052,1.9650358122310272
13053,1.6863943451039
13054,1.5212472173908607
13055,1.5138683290053718
13056,1.4497625777104983
13057,2.006922738063067
13058,1.5668996227004788
13059,1.6246150164132664
13060,1.6123851042659625
13061,1.8922714768466813
13062,2.3107255235651967
13063,1.6639401916205383
13064,1.7707389768224397
13065,2.048457111484767
13066,1.5731150789430983
13067,1.6083641869858634
13068,1.4276656230000357
13069,1.4920192461464852
13070,1.4572358884391146
13071,1.7218325248214608
13072,1.4563983053232898
13073,1.425252101206494
13074,1.5936104332704186
13075,1.7610502878131615
13076,1.3663794520723227
13077,1.5544401442132119
13078,1.578369630968791
13079,1.9081596136638475
13080,1.7360044052267105
13081,1.5672085242447893
13082,1.4960441754174085
13083,1.521922079006138
13084,2.442852743949389
13085,2.025037201281372
13086,2.2293313441510225
13087,2.009660903579433
13088,1.8613189854049164
13089,2.211459108899255
13090,1.5304962843041738
13091,2.218554300656413
13092,2.3024276583004837
13093,2.0501066125674194
13094,1.3043558457945423
13095,1.3615622158368257
13096,1.9098216269409938
13097,1.9320994695415934
13098,1.9787375428531306
13099,2.0430131003053122
13100,2.362347189174063
13101,2.5388315451299666
13102,1.9859340850483787
13103,2.481966769732038
13104,2.5142618106855683
13105,2.262312041810333
13106,1.7341232951641306
13107,1.668620762032149
13108,2.109619095168251
13109,2.0062964540375283
13110,2.154234072304077
13111,2.6998768460405054
13112,1.6271790223718345
13113,1.9176808521800364
13114,2.28607142127497
13115,3.0664815766765514
13116,1.8298805708703219
13117,2.0900269167633665
13118,2.035108198949403
13119,2.031901403952236
13120,1.9933860030964026
13121,1.9247501856199278
13122,1.8574704380593405
13123,1.993975501957275
13124,2.12757678637778
13125,1.6401676464195347
13126,1.9999129393230863
13127,1.3302571627497366
13128,1.6379060100401055
13129,1.316366787915773
13130,1.8997775929967555
13131,1.4738953722858754
13132,1.8791993479723919
13133,1.417290780390992
13134,1.8825671229794976
13135,1.9736084960633398
13136,1.912867174902701
13137,1.677608019742142
13138,1.7294578422819329
13139,2.178611284321103
13140,1.6028517932262638
13141,2.006922738063067
13142,1.342616883250168
13143,1.5455286807490953
13144,1.5744335404487568
13145,1.265728872247104
13146,1.4410013992436337
13147,1.67183084138778
13148,2.517774886411364
13149,1.8710060103316577
13150,2.0725223388550678
13151,1.4981099276105239
13152,1.4866125312198144
13153,2.118509311929006
13154,1.9361344473309428
13155,1.617186284399193
13156,1.5005482263522487
13157,1.5512006318614642
13158,1.4951351646664108
13159,1.5695272277621315
13160,1.6049332008372306
13161,1.7751658317649095
13162,1.3285101538697597
13163,1.7829687632576945
13164,1.9216225847382549
13165,1.7366604229245761
13166,1.7550145885011328
13167,2.1111097625473842
13168,1.5985657699562188
13169,1.8648691418537986
13170,1.4122244568251359
13171,1.7544092755418927
13172,2.2276474172609566
13173,1.9107002560184227
13174,1.3893752797477734
13175,1.6417310748020943
13176,2.6433534288134304
13177,3.864774433873986
13178,2.4946789788516095
13179,2.9116516175309255
13180,2.44349488317092
13181,2.279808664338347
13182,1.8182845537945163
13183,2.6806971660734358
13184,3.3571492592695167
13185,2.2384318615405197
13186,1.511234601930061
13187,1.7972599928248014
13188,1.7520188906907341
13189,1.479839139774026
13190,1.8292193876761564
13191,2.028999610884718
13192,1.7761575629835933
13193,1.8205559945709484
13194,1.6431340361758349
13195,1.7448385973330864
13196,1.9081909590135198
13197,1.8021971626246391
13198,1.5296165929263155
13199,1.4692782248122864
13200,1.4104624762948619
13201,1.5580446939258863
13202,1.2301438225179548
13203,1.4658790370844035
13204,1.9659721375523567
13205,2.1026995797557206
13206,1.7520188906907341
13207,1.4740890769290909
13208,1.5129981949646059
13209,1.8822269821470086
13210,1.8662788367947885
13211,1.7435206323564658
13212,2.064808501794686
13213,1.5761673165097756
13214,2.4246225443448144
13215,2.8541619566460508
13216,1.9019946111393489
13217,2.3771005308584954
13218,2.477323230855762
13219,1.475203372762336
13220,2.4644565500994915
13221,1.755216405894517
13222,1.695867296306699
13223,2.092328467474828
13224,1.5913868531720896
13225,1.6935566749761009
13226,1.6358355830525668
13227,1.409327628298457
13228,1.9167045543949184
13229,3.9204683509026923
13230,2.7893178615487835
13231,2.9424721953695308
13232,3.026745356327856
13233,3.0926859642206614
13234,3.0210825852133922
13235,3.60072911876348
13236,4.004497941230725
13237,3.5726841186315488
13238,3.4349681878283227
13239,2.7566578035752634
13240,2.3269141134815468
13241,2.620138344009058
13242,4.113237542320961
13243,3.892042250486271
13244,2.5596438010009743
13245,2.6781443252953006
13246,2.6204826920358206
13247,2.521210038269077
13248,1.7511269319685507
13249,1.4773131488792444
13250,1.9564682263050763
13251,1.5032867960065286
13252,2.4722822276517675
13253,2.395445572548473
13254,2.639361619505472
13255,2.2207055333999715
13256,2.836820536056193
13257,2.320920690181489
13258,1.4823207491622528
13259,1.5381836116620482
13260,1.8254671973793768
13261,1.971599466121278
13262,1.7448385973330864
13263,1.7061219865520871
13264,1.396170299343067
13265,1.4484533407597648
13266,1.576193208219947
13267,1.5116318518311194
13268,1.7640614280007676
13269,1.6425133477594538
13270,1.5903676609103257
13271,1.9885129500045564
13272,2.241964607805237
13273,2.6517471785793827
13274,2.0108166712257
13275,1.4947422500188972
13276,1.5005482263522487
13277,1.5941078935312294
13278,1.5070945322463132
13279,1.5884616960925495
13280,1.5089772276513522
13281,1.6741393215007758
13282,1.606674170468561
13283,1.717425819430678
13284,1.294069057647365
13285,1.8748518042233588
13286,2.096456984486477
13287,1.6839029907454326
13288,1.5674659887167441
13289,1.3919338185817218
13290,1.5477136089723165
13291,1.4773616849421998
13292,1.661918753976777
13293,1.8398270458884802
13294,1.687281047982417
13295,1.6361043217290607
13296,1.6815258021310033
13297,2.3718348479018143
13298,1.7150013061858445
13299,1.4436312931946842
13300,1.8136607901662083
13301,1.700470067196219
13302,1.6866713896853025
13303,1.6230945498814073
13304,1.5547210500602338
13305,1.8675975587331461
13306,1.613869027472392
13307,2.0210493300316505
13308,1.5862453000771564
13309,1.9965976068002294
13310,2.061995197606181
13311,2.0954585136932455
13312,2.1624595957768746
13313,1.224941341858577
13314,1.3248271367046878
13315,1.361383297936027
13316,1.4726852948257583
13317,1.4038976675116535
13318,1.5392957854831502
13319,1.5028917391477752
13320,1.4464560603131478
13321,1.2578938597827884
13322,1.3977996136876532
13323,1.283188698012014
13324,1.334064843435015
13325,1.424128747371291
13326,1.4173839100630778
13327,1.4657827210241803
13328,1.7520188906907341
13329,2.0754522828980506
13330,2.1205635355276833
13331,1.758275335967538
13332,1.8431242604970455
13333,1.9272812582325238
13334,1.6355400214918434
13335,2.2899802713378987
13336,1.5966762083519475
13337,1.836203905841415
13338,1.991258707820407
13339,2.4851489419296486
13340,2.156889757314994
13341,2.9294986009518142
13342,1.7020909766029806
13343,1.4575471134102613
13344,1.5825495114706536
13345,1.3850911576855764
13346,2.134858701087532
13347,1.449619694373106
13348,1.9185946132061458
13349,1.8821342271318735
13350,2.4301650954425287
13351,2.408861893471869
13352,2.1359110318317285
13353,2.211604423089182
13354,1.8068213809529883
13355,2.3012176825026556
13356,2.4106432046553685
13357,1.5370469923297314
13358,1.6250954595888705
13359,2.4006848006246098
13360,1.369390440215007
13361,1.8540561879094821
13362,3.43288106830112
13363,1.4415222585316818
13364,2.3493828922014415
13365,1.512078882789162
13366,1.943942283081785
13367,1.8644709428250843
13368,2.378116004127748
13369,2.5613683061658494
13370,2.244617825921023
13371,1.8402502109725805
13372,2.0711609838585803
13373,2.3012554846196345
13374,1.894199672771269
13375,2.331237427572376
13376,3.4928926041691803
13377,2.3327697284146365
13378,2.8159740704067064
13379,2.391749557303863
13380,2.0099580375108386
13381,2.09030159563531
13382,1.8181352162965365
13383,2.1092725792181293
13384,2.1562875152546614
13385,2.097042516130473
13386,1.8023155843579288
13387,1.745784707631173
13388,1.42335695525523
13389,1.7216628272576253
13390,1.331262732926462
13391,1.8558539831577876
13392,1.6193927090081224
13393,2.223918028228618
13394,2.1200410865355126
13395,2.295290445396263
13396,2.0810511038686355
13397,1.5652017522121089
13398,1.8006583879712266
13399,2.1349288403375586
13400,1.6353788286039164
13401,1.7568317807513805
13402,1.11842444110953
13403,1.9191619942037068
13404,1.4764640258511172
13405,1.332400379780604
13406,1.7302250711055285
13407,1.7561681433901946
13408,1.6295329158151712
13409,1.4764640258511172
13410,1.762178862588688
13411,1.58036732506111
13412,1.8375013766834947
13413,1.6079943440360347
13414,1.2556642060578969
13415,1.5580446939258863
13416,1.9702720375534275
13417,1.5192992976830322
13418,1.847003763566702
13419,2.256225559802204
13420,2.202323537421323
13421,1.9184685513213415
13422,1.9391901006453536
13423,2.2865596624154545
13424,2.1218527935810836
13425,2.332501503081069
13426,1.7906589127145724
13427,1.5581726681789814
13428,1.5256266422671791
13429,1.3483634448606423
13430,1.687281047982417
13431,1.9066556422482819
13432,1.7740580815626683
13433,1.52387336142692
13434,1.450072206590762
13435,1.3581891037154499
13436,1.425205277110258
13437,1.4267981597115436
13438,1.7455553004608633
13439,1.9059041011234417
13440,1.7120176613815024
13441,1.9456035027405976
13442,1.5158839874274341
13443,1.5191745161380728
13444,1.3680189446517084
13445,1.6760930224301258
13446,1.4272201030223415
13447,1.4607350054026251
13448,1.4629202110961117
13449,1.8189119052451395
13450,1.7349780923723945
13451,1.758246453242271
13452,1.6148502259160804
13453,1.730026127252995
13454,1.9294035924070243
13455,2.1562875152546614
13456,2.176036088285473
13457,1.6627379595749157
13458,1.617186284399193
13459,1.4442954475918248
13460,1.433328776580707
13461,1.9139672759139819
13462,1.7795160560594017
13463,1.8254671973793768
13464,1.3830903653340645
13465,1.4199240504228192
13466,1.4339175251439713
13467,2.167189245724902
13468,1.6729297203677056
13469,1.6576381565429574
13470,1.5695272277621315
13471,1.770099163016355
13472,2.1634544530205106
13473,1.9019946111393489
13474,1.7839062447781209
13475,1.990997043811369
13476,1.9885129500045564
13477,1.8197188180285373
13478,1.5883051430734918
13479,1.3561826155218737
13480,1.4300597402510677
13481,1.276566032885503
13482,1.912364482203386
13483,1.64735011790296
13484,1.814942331930267
13485,1.87235882925915
13486,1.7820903217788338
13487,1.4140815511494869
13488,1.4227725427295972
13489,1.7513570713827589
13490,1.6765886890626316
13491,1.83873935386349
13492,1.5875747663029132
13493,1.5472052106483651
13494,1.720334108175159
13495,1.5770219675542543
13496,1.3848863983954036
13497,1.2769015967546804
13498,1.3075737815360626
13499,1.3289030307240906
13500,1.3920710160482024
13501,1.4087258348907041
13502,1.4431570841901182
13503,1.4450548553392042
13504,1.4211374638904473
13505,1.2169589268293601
13506,1.2040537930448332
13507,1.3966290688942882
13508,1.2640043150619178
13509,1.369390440215007
13510,1.0848223556348198
13511,1.40018964798714
13512,1.233563620232176
13513,1.350203098285372
13514,1.6750746122774736
13515,1.6515770175820832
13516,1.6028517932262638
13517,1.4534824918367863
13518,1.4781384788530976
13519,2.0019179347465696
13520,2.489152839586232
13521,2.2720323313005646
13522,2.6493959864406733
13523,1.626804852955229
13524,1.2866502778569695
13525,1.6401137616593195
13526,1.9793227097629345
13527,1.3142925402506593
13528,1.5830955287206117
13529,1.7552452388451776
13530,2.389314881691085
13531,2.098041741689385
13532,2.0669125103298933
13533,1.5778770820193355
13534,1.8016051706620457
13535,1.8681191708992817
13536,1.668620762032149
13537,1.971599466121278
13538,1.4351900474962092
13539,1.3548466037951354
13540,1.3290995127182779
13541,1.6417310748020943
13542,1.312221561054042
13543,1.8399479402679886
13544,1.8207952586028555
13545,1.4062057273201967
13546,1.3544683064772793
13547,1.1699336056378213
13548,1.3259157219321702
13549,1.4880051454699994
13550,1.499390155775973
13551,1.228952162646583
13552,1.3206552682827313
13553,1.3278556172069216
13554,1.3435214426067112
13555,1.2928791846944323
13556,1.2400039323137324
13557,1.612888425214263
13558,1.3128036938935774
13559,1.3827723240442038
13560,1.2578938597827884
13561,2.684883801330668
13562,1.8117848163999217
13563,1.8068213809529883
13564,1.5724433470724277
13565,1.5489344466400097
13566,1.337861446031585
13567,1.4274545698877927
13568,1.6275800136760683
13569,1.7137621814030157
13570,1.8781192307054364
13571,1.660281553411907
13572,1.4314228911408837
13573,1.4664088885557631
13574,1.613869027472392
13575,1.4385653328247408
